Code;Date;Hour;Temperature;Humidity;Strata;Month;SU;Period
UO243027;19/10/2017;09:30:00;15.82;100.00;Understory;October;O2;Day
UO243027;19/10/2017;09:30:00;15.84;100.00;Understory;October;O2;Day
CO243027;19/10/2017;10:00:00;16.51;100.00;Canopy;October;O2;Day
CO243027;19/10/2017;10:00:00;15.89;100.00;Canopy;October;O2;Day
UO243027;19/10/2017;10:00:00;15.61;100.00;Understory;October;O2;Day
UO243027;19/10/2017;10:00:00;15.77;100.00;Understory;October;O2;Day
CO243027;19/10/2017;10:30:00;15.96;100.00;Canopy;October;O2;Day
CO243027;19/10/2017;10:30:00;17.80;100.00;Canopy;October;O2;Day
UO243027;19/10/2017;10:30:00;16.42;100.00;Understory;October;O2;Day
UO243027;19/10/2017;10:30:00;17.18;100.00;Understory;October;O2;Day
CO243027;19/10/2017;11:00:00;16.08;100.00;Canopy;October;O2;Day
CO243027;19/10/2017;11:00:00;16.63;100.00;Canopy;October;O2;Day
UO243027;19/10/2017;11:00:00;16.49;100.00;Understory;October;O2;Day
UO243027;19/10/2017;11:00:00;16.73;99.98;Understory;October;O2;Day
CO243027;19/10/2017;11:30:00;18.13;99.93;Canopy;October;O2;Day
CO243027;19/10/2017;11:30:00;16.34;99.95;Canopy;October;O2;Day
UO243027;19/10/2017;11:30:00;16.13;100.00;Understory;October;O2;Day
UO243027;19/10/2017;11:30:00;16.11;99.96;Understory;October;O2;Day
CO243027;19/10/2017;12:00:00;18.27;99.51;Canopy;October;O2;Day
CO243027;19/10/2017;12:00:00;20.94;100.00;Canopy;October;O2;Day
UO243027;19/10/2017;12:00:00;15.77;100.00;Understory;October;O2;Day
UO243027;19/10/2017;12:00:00;16.23;100.00;Understory;October;O2;Day
CO243027;19/10/2017;12:30:00;19.10;97.31;Canopy;October;O2;Day
CO243027;19/10/2017;12:30:00;22.85;99.30;Canopy;October;O2;Day
UO243027;19/10/2017;12:30:00;16.94;100.00;Understory;October;O2;Day
UO243027;19/10/2017;12:30:00;18.56;100.00;Understory;October;O2;Day
CO243027;19/10/2017;13:00:00;21.65;93.63;Canopy;October;O2;Day
CO243027;19/10/2017;13:00:00;24.32;98.34;Canopy;October;O2;Day
UO243027;19/10/2017;13:00:00;16.77;100.00;Understory;October;O2;Day
UO243027;19/10/2017;13:00:00;17.84;100.00;Understory;October;O2;Day
CO243027;19/10/2017;13:30:00;19.96;89.53;Canopy;October;O2;Day
CO243027;19/10/2017;13:30:00;22.68;92.74;Canopy;October;O2;Day
UO243027;19/10/2017;13:30:00;16.89;100.00;Understory;October;O2;Day
UO243027;19/10/2017;13:30:00;17.89;100.00;Understory;October;O2;Day
CO243027;19/10/2017;14:00:00;16.70;94.33;Canopy;October;O2;Day
CO243027;19/10/2017;14:00:00;22.25;88.33;Canopy;October;O2;Day
UO243027;19/10/2017;14:00:00;17.42;100.00;Understory;October;O2;Day
UO243027;19/10/2017;14:00:00;22.27;100.00;Understory;October;O2;Day
CO243027;19/10/2017;14:30:00;17.53;91.00;Canopy;October;O2;Day
CO243027;19/10/2017;14:30:00;22.94;74.95;Canopy;October;O2;Day
UO243027;19/10/2017;14:30:00;17.61;100.00;Understory;October;O2;Day
UO243027;19/10/2017;14:30:00;19.98;96.75;Understory;October;O2;Day
CO243027;19/10/2017;15:00:00;17.39;86.45;Canopy;October;O2;Day
CO243027;19/10/2017;15:00:00;23.45;92.68;Canopy;October;O2;Day
UO243027;19/10/2017;15:00:00;15.96;100.00;Understory;October;O2;Day
UO243027;19/10/2017;15:00:00;23.28;99.28;Understory;October;O2;Day
