Code;Data;Hora;Time;Temp;UR;Strata;SU;Period
C43059N2;20/11/2017;05:00:00;20/11/2017;14.51;69.34;Canopy;N2;Night
C43059N2;20/11/2017;05:00:00;20/11/2017;8.79;95.3;Canopy;N2;Night
U43059N2;20/11/2017;05:00:00;20/11/2017;9.19;96.61;Understory;N2;Night
U43059N2;20/11/2017;05:00:00;20/11/2017;8.99;97.82;Understory;N2;Night
C43059N2;20/11/2017;05:30:00;20/11/2017;14.31;69.82;Canopy;N2;Night
C43059N2;20/11/2017;05:30:00;20/11/2017;8.54;95.01;Canopy;N2;Night
U43059N2;20/11/2017;05:30:00;20/11/2017;9.36;95.98;Understory;N2;Night
U43059N2;20/11/2017;05:30:00;20/11/2017;8.97;97.82;Understory;N2;Night
C43059N2;20/11/2017;06:00:00;20/11/2017;14.12;70.07;Canopy;N2;Night
C43059N2;20/11/2017;06:00:00;20/11/2017;7.72;97.28;Canopy;N2;Night
U43059N2;20/11/2017;06:00:00;20/11/2017;8.89;96.13;Understory;N2;Night
U43059N2;20/11/2017;06:00:00;20/11/2017;8.72;97.5;Understory;N2;Night
C43059N2;20/11/2017;06:30:00;20/11/2017;13.88;70.34;Canopy;N2;Night
C43059N2;20/11/2017;06:30:00;20/11/2017;8.07;98.71;Canopy;N2;Night
U43059N2;20/11/2017;06:30:00;20/11/2017;8.77;96.42;Understory;N2;Night
U43059N2;20/11/2017;06:30:00;20/11/2017;8.52;98.34;Understory;N2;Night
C43059N2;20/11/2017;07:00:00;20/11/2017;13.74;70.97;Canopy;N2;Night
C43059N2;20/11/2017;07:00:00;20/11/2017;10.88;95.68;Canopy;N2;Night
U43059N2;20/11/2017;07:00:00;20/11/2017;9.41;97.14;Understory;N2;Night
U43059N2;20/11/2017;07:00:00;20/11/2017;9.31;98.95;Understory;N2;Night
C43059N2;20/11/2017;07:30:00;20/11/2017;13.74;72.68;Canopy;N2;Night
C43059N2;20/11/2017;07:30:00;20/11/2017;13.35;85.85;Canopy;N2;Night
U43059N2;20/11/2017;07:30:00;20/11/2017;9.98;97;Understory;N2;Night
U43059N2;20/11/2017;07:30:00;20/11/2017;10.15;98.94;Understory;N2;Night
C43059N2;20/11/2017;08:00:00;20/11/2017;14.15;74.28;Canopy;N2;Day
