Code;Subfamily;Tribe;Species;Sex;Abundance;Site;Strata;Trap;Date;Month;SU;CMR;OBS;Lep
C42760J1;Biblidinae;Callicorini;Diaethria_clymena;F;1;MN5;Canopy;Dos4;25/01/2017;January;J1;;Coletada;343
C42761J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN1;Canopy;Dos1;26/01/2017;January;J1;;Morta;
C42761J1;Charaxinae;Preponini;Archaeoprepona_amphimachus;M;1;MN1;Canopy;Dos5;26/01/2017;January;J1;;Coletada;356
C42761J1;Satyrinae;Satyrini;Carminda_paeon;F;1;MN2;Canopy;Dos5;26/01/2017;January;J1;201;;
C42761J1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN3;Canopy;Dos3;26/01/2017;January;J1;206;;
C42762J1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN6;Canopy;Dos2;27/01/2017;January;J1;;Morta;
C42762J1;Satyrinae;Satyrini;Forsterinaria_necys;M;1;MN5;Canopy;Dos4;27/01/2017;January;J1;218;;
C42763J1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN3;Canopy;Dos1;28/01/2017;January;J1;219;;
C42784F1;Biblidinae;Epiphilini;Epiphile_orea;F;1;MN6;Canopy;Dos4;18/02/2017;February;F1;;Coletada;417
C42784F1;Satyrinae;Satyrini;Praepedaliodes_phanias;F;1;MN6;Canopy;Dos5;18/02/2017;February;F1;251;;
C42784F1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN6;Canopy;Dos5;18/02/2017;February;F1;252;;
C42784F1;Satyrinae;Satyrini;Forsterinaria_necys;M;1;MN6;Canopy;Dos5;18/02/2017;February;F1;253;;
C42784F1;Charaxinae;Preponini;Archaeoprepona_chalciope;;1;MN5;Canopy;Dos4;18/02/2017;February;F1;;Coletada;
C42784F1;Charaxinae;Preponini;Archaeoprepona_chalciope;;1;MN5;Canopy;Dos4;18/02/2017;February;F1;;Coletada;
C42784F1;Charaxinae;Anaeini;Memphis_moruus;F;1;MN4;Canopy;Dos2;18/02/2017;February;F1;;Coletada;419
C42784F1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN4;Canopy;Dos2;18/02/2017;February;F1;254;;
C42784F1;Satyrinae;Satyrini;Carminda_paeon;M;1;MN4;Canopy;Dos5;18/02/2017;February;F1;257;;
C42785F1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN2;Canopy;Dos2;19/02/2017;February;F1;259;;
C42785F1;Biblidinae;Epiphilini;Epiphile_orea;F;1;MN2;Canopy;Dos5;19/02/2017;February;F1;260;;
C42785F1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN3;Canopy;Dos1;19/02/2017;February;F1;266;;
C42785F1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN3;Canopy;Dos1;19/02/2017;February;F1;;Coletada;420
C42785F1;Satyrinae;Satyrini;Praepedaliodes_phanias;M;1;MN3;Canopy;Dos1;19/02/2017;February;F1;;Coletada;426
C42785F1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN3;Canopy;Dos2;19/02/2017;February;F1;269;;
C42785F1;Biblidinae;Epiphilini;Epiphile_hubneri;F;1;MN3;Canopy;Dos5;19/02/2017;February;F1;272;;
C42786F1;Satyrinae;Satyrini;Eteona_tisiphone;F;1;MN6;Canopy;Dos1;20/02/2017;February;F1;;Coletada;380
C42786F1;Satyrinae;Satyrini;Forsterinaria_necys;M;1;MN6;Canopy;Dos1;20/02/2017;February;F1;280;;
C42786F1;Biblidinae;Epiphilini;Epiphile_orea;F;1;MN6;Canopy;Dos3;20/02/2017;February;F1;;Coletada;382
C42786F1;Charaxinae;Preponini;Archaeoprepona_chalciope;M;1;MN6;Canopy;Dos4;20/02/2017;February;F1;301;;
C42786F1;Satyrinae;Satyrini;Praepedaliodes_phanias;F;1;MN6;Canopy;Dos5;20/02/2017;February;F1;;Morta;
C42786F1;Charaxinae;Preponini;Archaeoprepona_chalciope;M;1;MN5;Canopy;Dos1;20/02/2017;February;F1;;Morta;
C42786F1;Charaxinae;Anaeini;Zaretis_strigosus;F;1;MN5;Canopy;Dos2;20/02/2017;February;F1;;Coletada;386
C42786F1;Charaxinae;Anaeini;Zaretis_strigosus;F;1;MN5;Canopy;Dos4;20/02/2017;February;F1;;Coletada;379
C42786F1;Charaxinae;Preponini;Prepona_pylene;M;1;MN5;Canopy;Dos4;20/02/2017;February;F1;;Coletada;387
C42786F1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN5;Canopy;Dos4;20/02/2017;February;F1;313;;
C42786F1;Charaxinae;Preponini;Prepona_pylene;F;1;MN5;Canopy;Dos5;20/02/2017;February;F1;;Coletada;385
C42786F1;Satyrinae;Satyrini;Hermeuptychia_sp.;;1;MN5;Canopy;Dos5;20/02/2017;February;F1;;Coletada;384
C42786F1;Charaxinae;Anaeini;Zaretis_strigosus;F;1;MN4;Canopy;Dos2;20/02/2017;February;F1;;Coletada;381
C42786F1;Biblidinae;Epiphilini;Epiphile_orea;M;1;MN4;Canopy;Dos3;20/02/2017;February;F1;318;;
C42786F1;Biblidinae;Epiphilini;Epiphile_orea;M;1;MN4;Canopy;Dos5;20/02/2017;February;F1;320;;
C42787F1;Satyrinae;Satyrini;Forsterinaria_pronophila;M;1;MN1;Canopy;Dos1;21/02/2017;February;F1;321;;
C42787F1;Biblidinae;Epiphilini;Epiphile_orea;M;1;MN1;Canopy;Dos1;21/02/2017;February;F1;;Coletada;373
C42787F1;Charaxinae;Anaeini;Zaretis_strigosus;M;1;MN1;Canopy;Dos3;21/02/2017;February;F1;322;;
C42787F1;Charaxinae;Preponini;Archaeoprepona_amphimachus;M;1;MN2;Canopy;Dos1;21/02/2017;February;F1;323;;
C42787F1;Charaxinae;Preponini;Prepona_pylene;M;1;MN3;Canopy;Dos1;21/02/2017;February;F1;331;;
C42787F1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN3;Canopy;Dos1;21/02/2017;February;F1;;Morta;
C42787F1;Satyrinae;Satyrini;Forsterinaria_necys;M;1;MN3;Canopy;Dos1;21/02/2017;February;F1;;Morta;
C42787F1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN3;Canopy;Dos1;21/02/2017;February;F1;;Morta;
C42787F1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN3;Canopy;Dos2;21/02/2017;February;F1;336;;
C42787F1;Charaxinae;Anaeini;Zaretis_strigosus;F;1;MN3;Canopy;Dos3;21/02/2017;February;F1;;Coletada;376
C42787F1;Satyrinae;Satyrini;Forsterinaria_pronophila;F;1;MN3;Canopy;Dos3;21/02/2017;February;F1;337;;
C42787F1;Charaxinae;Preponini;Archaeoprepona_chalciope;;1;MN3;Canopy;Dos3;21/02/2017;February;F1;;só asas;
C42787F1;Biblidinae;Epiphilini;Epiphile_hubneri;M;1;MN3;Canopy;Dos5;21/02/2017;February;F1;344;;
C42787F1;Biblidinae;Epiphilini;Epiphile_hubneri;;1;MN3;Canopy;Dos5;21/02/2017;February;F1;;só asas;
C42788F1;Satyrinae;Satyrini;Forsterinaria_necys;F;1;MN6;Canopy;Dos1;22/02/2017;February;F1;348;;
C42788F1;Biblidinae;Callicorini;Diaethria_candrena;M;1;MN6;Canopy;Dos2;22/02/2017;February;F1;;Coletada;367
C42788F1;Charaxinae;Preponini;Prepona_pylene;M;1;MN6;Canopy;Dos5;22/02/2017;February;F1;;Coletada;370
C42788F1;Satyrinae;Satyrini;Carminda_griseldis;F;1;MN5;Canopy;Dos3;22/02/2017;February;F1;;Coletada;366
C42788F1;Biblidinae;Callicorini;Diaethria_candrena;F;1;MN4;Canopy;Dos3;22/02/2017;February;F1;;Coletada;364
C42788F1;Charaxinae;Anaeini;Memphis_moruus;;1;MN4;Canopy;Dos3;22/02/2017;February;F1;;Coletada;368
C42788F1;Biblidinae;Epiphilini;Epiphile_orea;F;1;MN4;Canopy;Dos4;22/02/2017;February;F1;384;;
